"","sp2_name","sp1_name","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","PhylumITS","ClassITS","OrderITS","FamilyITS","GenusITS","SpeciesITS","Phylum16S","Class16S","Order16S","Family16S","Genus16S","Species16S"
"664","ASV16931","ITS15",15,2023,15,15,0,0.042,3.1,0.02046,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Exserohilum","Exserohilum_turcicum","Firmicutes","Clostridia","Clostridiales","Family XI","W5053","Neofamilia massiliensis"
"665","ASV16931","ITS626",626,2023,14,15,0,0.039,2.9,0.02743,1,"Ascomycota","Dothideomycetes","Capnodiales","Capnodiales","Capnodiales","Capnodiales","Firmicutes","Clostridia","Clostridiales","Family XI","W5053","Neofamilia massiliensis"
"666","ASV16941","ITS721",721,2071,5,37,0,0.035,2.5,0.0251,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Quinella","uncultured bacterium"
"667","ASV16941","ITS169",169,2071,6,37,0,0.042,3,0.01144,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Quinella","uncultured bacterium"
"668","ASV16967","ITS335",335,2147,11,22,0,0.045,3.3,0.01338,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","Clostridium sensu stricto 1"
"669","ASV17000","ITS1026",1026,1438,4,42,0,0.032,2.3,0.02891,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporales","Pleosporales","Pleosporales","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter","Marinobacter"
"670","ASV17000","ITS679",679,1438,4,42,0,0.032,2.3,0.02891,1,"Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_sporotrichioides","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter","Marinobacter"
"671","ASV17000","ITS169",169,1438,6,42,0,0.047,3.5,0.00433,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter","Marinobacter"
"672","ASV17000","ITS624",624,1438,6,42,0,0.047,3.5,0.00433,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","Ophiosphaerella_aquatica","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter","Marinobacter"
"673","ASV17000","ITS133",133,1438,4,42,0,0.032,2.3,0.02891,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter","Marinobacter"
"674","ASV17002","ITS1092",1092,1758,3,57,0,0.032,2.3,0.009,1,"Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium","Curvibasidium_cygneicollum","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured rumen bacterium"
"675","ASV17002","ITS90",90,1758,2,57,0,0.021,1.6,0.04566,1,"Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Trichosporon","unidentified","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured rumen bacterium"
"676","ASV17002","ITS660",660,1758,2,57,0,0.021,1.6,0.04566,1,"Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Ramularia","Ramularia_pratensis","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured rumen bacterium"
"677","ASV17002","ITS94",94,1758,2,57,0,0.021,1.6,0.04566,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Issatchenkia","Issatchenkia_orientalis","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured rumen bacterium"
"678","ASV17002","ITS790",790,1758,2,57,0,0.021,1.6,0.04566,1,"Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Ramularia","Ramularia_pratensis","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured rumen bacterium"
"679","ASV17002","ITS875",875,1758,2,57,0,0.021,1.6,0.04566,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured rumen bacterium"
"680","ASV17002","ITS260",260,1758,2,57,0,0.021,1.6,0.04566,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Issatchenkia","Issatchenkia_orientalis","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured rumen bacterium"
"681","ASV17002","ITS1094",1094,1758,2,57,0,0.021,1.6,0.04566,1,"Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Trichosporon","Trichosporon_ovoides","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured rumen bacterium"
"682","ASV17002","ITS1056",1056,1758,2,57,0,0.021,1.6,0.04566,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Issatchenkia","Issatchenkia_orientalis","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured rumen bacterium"
"683","ASV17002","ITS474",474,1758,2,57,0,0.021,1.6,0.04566,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Issatchenkia","Issatchenkia_orientalis","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured rumen bacterium"
"684","ASV17034","ITS536",536,2263,7,26,0,0.034,2.5,0.0386,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","Lachnospiraceae"
"685","ASV17039","ITS979",979,1476,4,46,0,0.035,2.5,0.01612,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_rhodanensis","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"686","ASV17054","ITS1013",1013,1229,6,28,0,0.032,2.3,0.04785,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma bovirhinis"
"687","ASV17054","ITS832",832,1229,7,28,0,0.037,2.7,0.02785,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Pichia_myanmarensis","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma bovirhinis"
"688","ASV17054","ITS397",397,1229,6,28,0,0.032,2.3,0.04785,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma bovirhinis"
"689","ASV1706","ITS466",466,1261,2,61,0,0.023,1.7,0.02511,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1","Corynebacterium 1"
"690","ASV1706","ITS793",793,1261,2,61,0,0.023,1.7,0.02511,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1","Corynebacterium 1"
"691","ASV1706","ITS915",915,1261,2,61,0,0.023,1.7,0.02511,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Neoplatysporoides","Neoplatysporoides","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1","Corynebacterium 1"
"692","ASV1706","ITS496",496,1261,3,61,0,0.034,2.5,0.00354,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1","Corynebacterium 1"
"693","ASV1706","ITS573",573,1261,2,61,0,0.023,1.7,0.02511,1,"Ascomycota","Sordariomycetes","Microascales","Microascaceae","Petriellopsis","Petriellopsis_africana","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1","Corynebacterium 1"
"694","ASV1706","ITS1057",1057,1261,2,61,0,0.023,1.7,0.02511,1,"Ascomycota","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1","Corynebacterium 1"
"695","ASV17066","ITS496",496,1481,3,47,0,0.026,1.9,0.0418,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter"
"696","ASV17066","ITS979",979,1481,4,47,0,0.035,2.6,0.01374,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_rhodanensis","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter"
"697","ASV17066","ITS1092",1092,1481,3,47,0,0.026,1.9,0.0418,1,"Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium","Curvibasidium_cygneicollum","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter"
"698","ASV17066","ITS1041",1041,1481,3,47,0,0.026,1.9,0.0418,1,"Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter"
"699","ASV17164","ITS1013",1013,1735,6,29,0,0.033,2.4,0.04147,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"700","ASV17164","ITS169",169,1735,6,29,0,0.033,2.4,0.04147,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"701","ASV17164","ITS624",624,1735,6,29,0,0.033,2.4,0.04147,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","Ophiosphaerella_aquatica","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"702","ASV17165","ITS1083",1083,1122,3,50,0,0.028,2.1,0.02847,1,"Ascomycota","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus"
"703","ASV17176","ITS694",694,2191,9,23,0,0.039,2.8,0.02581,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","Ophiosphaerella_aquatica","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Petrimonas","Petrimonas"
"704","ASV17198","ITS624",624,1291,6,35,0,0.039,2.9,0.01622,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","Ophiosphaerella_aquatica","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Moheibacter","uncultured bacterium"
"705","ASV17198","ITS988",988,1291,5,35,0,0.033,2.4,0.03342,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Moheibacter","uncultured bacterium"
"706","ASV17198","ITS817",817,1291,6,35,0,0.039,2.9,0.01622,1,"Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium_creatinivorum","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Moheibacter","uncultured bacterium"
"707","ASV17199","ITS888",888,1456,7,25,0,0.033,2.4,0.04519,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus lentus"
"708","ASV17199","ITS750",750,1456,8,25,0,0.038,2.7,0.02807,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus lentus"
"709","ASV17199","ITS538",538,1456,8,25,0,0.038,2.7,0.02807,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces_anomalus","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus lentus"
"710","ASV17199","ITS910",910,1456,7,25,0,0.033,2.4,0.04519,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus lentus"
"711","ASV17201","ITS888",888,1609,7,27,0,0.035,2.6,0.03285,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Moheibacter","uncultured bacterium"
"712","ASV17201","ITS750",750,1609,8,27,0,0.041,3,0.01941,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Moheibacter","uncultured bacterium"
"713","ASV17201","ITS910",910,1609,7,27,0,0.035,2.6,0.03285,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Moheibacter","uncultured bacterium"
"714","ASV17201","ITS498",498,1609,8,27,0,0.041,3,0.01941,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Moheibacter","uncultured bacterium"
"715","ASV17244","ITS169",169,1571,6,33,0,0.037,2.7,0.02255,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"716","ASV17244","ITS721",721,1571,5,33,0,0.031,2.3,0.04381,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"717","ASV17244","ITS685",685,1571,6,33,0,0.037,2.7,0.02255,1,"Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Iodophanus","Iodophanus_testaceus","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"718","ASV17244","ITS580",580,1571,7,33,0,0.043,3.2,0.01144,1,"Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidiaceae","Filobasidiaceae","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"719","ASV17244","ITS1013",1013,1571,6,33,0,0.037,2.7,0.02255,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"720","ASV17279","ITS967",967,2227,10,19,0,0.036,2.6,0.03852,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rademirici","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter","Arcobacter thereius"
"721","ASV17279","ITS352",352,2227,12,19,0,0.043,3.1,0.01866,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces","Debaryomyces","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter","Arcobacter thereius"
"722","ASV17294","ITS608",608,1207,2,62,0,0.023,1.7,0.02093,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Proteiniphilum","Proteiniphilum"
"723","ASV17334","ITS373",373,2138,10,18,0,0.034,2.5,0.04707,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"724","ASV17334","ITS252",252,2138,12,18,0,0.041,3,0.02386,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"725","ASV17334","ITS596",596,2138,13,18,0,0.044,3.2,0.01682,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Nakazawaea","Nakazawaea_holstii","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"726","ASV17337","ITS270",270,2088,34,5,0,0.032,2.3,0.03833,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_strictum","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas"
"727","ASV17426","ITS929",929,1530,5,35,0,0.033,2.4,0.03342,1,"Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","unidentified","unidentified","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus sp. MES2"
"728","ASV17429","ITS1092",1092,1364,3,48,0,0.027,2,0.03698,1,"Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium","Curvibasidium_cygneicollum","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured bacterium"
"729","ASV17429","ITS1040",1040,1364,4,48,0,0.036,2.6,0.01162,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_culbertsonii","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured bacterium"
"730","ASV17429","ITS510",510,1364,3,48,0,0.027,2,0.03698,1,"Ascomycota","Laboulbeniomycetes","Pyxidiophorales","unidentified","unidentified","unidentified","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured bacterium"
"731","ASV17501","ITS679",679,1553,4,53,0,0.04,2.9,0.00445,1,"Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_sporotrichioides","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanocorpusculaceae","Methanocorpusculum","Methanocorpusculum"
"732","ASV17537","ITS904",904,2018,4,38,0,0.029,2.1,0.04811,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Millerozyma","Millerozyma_farinosa","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus"
"733","ASV17537","ITS979",979,2018,4,38,0,0.029,2.1,0.04811,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_rhodanensis","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus"
"734","ASV17551","ITS992",992,1276,2,58,0,0.022,1.6,0.03995,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_mississippiensis","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"735","ASV17570","ITS373",373,2273,10,26,0,0.049,3.6,0.00833,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Firmicutes","Clostridia","Clostridiales","Family XIII","Family XIII AD3011 group","uncultured Clostridiales Family XIII bacterium"
"736","ASV17572","ITS53",53,2340,20,12,0,0.045,3.3,0.01451,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Cephaloascaceae","Cephaloascus","Cephaloascus_fragrans","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","[Eubacterium] coprostanoligenes group"
"737","ASV17572","ITS396",396,2340,17,12,0,0.038,2.8,0.03037,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","Phaeosphaeria_ampeli","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","[Eubacterium] coprostanoligenes group"
"738","ASV17572","ITS591",591,2340,15,12,0,0.034,2.5,0.04851,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_implicatum","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","[Eubacterium] coprostanoligenes group"
"739","ASV17572","ITS15",15,2340,15,12,0,0.034,2.5,0.04851,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Exserohilum","Exserohilum_turcicum","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","[Eubacterium] coprostanoligenes group"
"740","ASV17572","ITS244",244,2340,15,12,0,0.034,2.5,0.04851,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporales","Pleosporales","Pleosporales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","[Eubacterium] coprostanoligenes group"
"741","ASV17612","ITS111",111,2155,20,11,0,0.041,3,0.02142,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Roseburia"
"742","ASV17636","ITS626",626,2171,14,16,0,0.042,3.1,0.02081,1,"Ascomycota","Dothideomycetes","Capnodiales","Capnodiales","Capnodiales","Capnodiales","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 2","uncultured bacterium"
"743","ASV17651","ITS57",57,2113,27,8,0,0.041,3,0.01941,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma_rosigena","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium"
"744","ASV17651","ITS211",211,2113,25,8,0,0.038,2.7,0.02807,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_zeae","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium"
"745","ASV17651","ITS273",273,2113,23,8,0,0.035,2.5,0.03994,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_spinulosum","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium"
"746","ASV17651","ITS142",142,2113,23,8,0,0.035,2.5,0.03994,1,"Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unidentified","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium"
"747","ASV17667","ITS775",775,1989,12,18,0,0.041,3,0.02386,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","Phaeosphaeria_caricicola","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"748","ASV17667","ITS700",700,1989,10,18,0,0.034,2.5,0.04707,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria_metachromatica","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"749","ASV17667","ITS372",372,1989,10,18,0,0.034,2.5,0.04707,1,"Ascomycota","Dothideomycetes","Capnodiales","Capnodiales","Capnodiales","Capnodiales","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"750","ASV17669","ITS773",773,1861,11,23,0,0.047,3.5,0.0105,1,"Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae","Armillaria","Armillaria_borealis","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured bacterium"
"751","ASV17669","ITS498",498,1861,8,23,0,0.035,2.5,0.03994,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured bacterium"
"752","ASV17669","ITS335",335,1861,11,23,0,0.047,3.5,0.0105,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured bacterium"
"753","ASV17669","ITS538",538,1861,8,23,0,0.035,2.5,0.03994,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces_anomalus","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured bacterium"
"754","ASV17669","ITS750",750,1861,8,23,0,0.035,2.5,0.03994,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured bacterium"
"755","ASV17670","ITS344",344,1950,13,15,0,0.037,2.7,0.03658,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"756","ASV17670","ITS626",626,1950,14,15,0,0.039,2.9,0.02743,1,"Ascomycota","Dothideomycetes","Capnodiales","Capnodiales","Capnodiales","Capnodiales","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"757","ASV17674","ITS979",979,1711,4,44,0,0.033,2.4,0.02182,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_rhodanensis","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella 4","uncultured bacterium"
