"","sp2_name","sp1_name","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","PhylumITS","ClassITS","OrderITS","FamilyITS","GenusITS","SpeciesITS","Phylum16S","Class16S","Order16S","Family16S","Genus16S","Species16S"
"655","ASV8159","ITS244",244,1717,10,14,0,0.046,2.5,0.03833,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporales","Pleosporales","Pleosporales","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter"
"656","ASV818","ITS970",970,1823,5,27,0,0.045,2.5,0.02825,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma_rosigena","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","uncultured bacterium"
"657","ASV8232","ITS910",910,2078,7,21,0,0.049,2.7,0.02651,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Fastidiosipila","uncultured bacterium"
"658","ASV8232","ITS498",498,2078,7,21,0,0.049,2.7,0.02651,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Fastidiosipila","uncultured bacterium"
"659","ASV8241","ITS910",910,1485,7,19,0,0.044,2.4,0.04114,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Roseimaritima","uncultured bacterium"
"660","ASV8241","ITS498",498,1485,7,19,0,0.044,2.4,0.04114,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Roseimaritima","uncultured bacterium"
"661","ASV8270","ITS563",563,1446,5,27,0,0.045,2.5,0.02825,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Patescibacteria","Gracilibacteria","Absconditabacteriales (SR1)","Absconditabacteriales (SR1)","Absconditabacteriales (SR1)","Absconditabacteriales (SR1)"
"662","ASV8296","ITS169",169,1516,4,32,0,0.042,2.3,0.02596,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Alloiococcus","uncultured bacterium"
"663","ASV8296","ITS733",733,1516,4,32,0,0.042,2.3,0.02596,1,"Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Neurospora","Neurospora_terricola","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Alloiococcus","uncultured bacterium"
"664","ASV8357","ITS284",284,1591,6,23,0,0.046,2.5,0.03126,1,"Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Hydropisphaera","Hydropisphaera_fungicola","Bacteroidetes","Bacteroidia","Chitinophagales","uncultured","uncultured bacterium","uncultured bacterium"
"665","ASV8357","ITS540",540,1591,6,23,0,0.046,2.5,0.03126,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Chitinophagales","uncultured","uncultured bacterium","uncultured bacterium"
"666","ASV8372","ITS498",498,1457,7,20,0,0.046,2.5,0.03314,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium"
"667","ASV8383","ITS540",540,1948,6,21,0,0.042,2.3,0.04639,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Fastidiosipila","Clostridiaceae bacterium SK061"
"668","ASV8401","ITS909",909,1429,2,43,0,0.028,1.6,0.04444,1,"Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum_truncatum","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Anaerocella","uncultured Bacteroidales bacterium"
"669","ASV8488","ITS169",169,1439,4,35,0,0.046,2.5,0.01421,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Proteiniphilum","uncultured bacterium"
"670","ASV8488","ITS683",683,1439,3,35,0,0.035,1.9,0.04345,1,"Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Iodophanus","Iodophanus_testaceus","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Proteiniphilum","uncultured bacterium"
"671","ASV8515","ITS1013",1013,1947,5,26,0,0.043,2.4,0.03414,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","human gut metagenome"
"672","ASV8531","ITS910",910,1140,7,20,0,0.046,2.5,0.03314,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","Psychrobacter"
"673","ASV8575","ITS591",591,2189,10,14,0,0.046,2.5,0.03833,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_implicatum","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Gemmobacter","uncultured bacterium"
"674","ASV8595","ITS947",947,1177,3,39,0,0.039,2.1,0.02135,1,"Ascomycota","Dothideomycetes","Capnodiales","unidentified","unidentified","unidentified","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurellaceae","Pasteurellaceae"
"675","ASV8624","ITS969",969,1710,5,25,0,0.041,2.3,0.04096,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-001","uncultured bacterium"
"676","ASV8624","ITS1013",1013,1710,5,25,0,0.041,2.3,0.04096,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-001","uncultured bacterium"
"677","ASV8635","ITS44",44,2233,31,4,0,0.041,2.3,0.03116,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Thermomyces","Thermomyces_lanuginosus","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus","Salinicoccus"
"678","ASV8636","ITS591",591,2236,10,14,0,0.046,2.5,0.03833,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_implicatum","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus"
"679","ASV8638","ITS674",674,2081,14,10,0,0.046,2.5,0.03833,1,"unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella","uncultured bacterium"
"680","ASV8746","ITS603",603,1499,5,27,0,0.045,2.5,0.02825,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","Bipolaris_sorokiniana","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus","uncultured bacterium"
"681","ASV8762","ITS550",550,1581,12,12,0,0.048,2.6,0.03496,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcaceae","Planococcaceae"
"682","ASV8762","ITS265",265,1581,12,12,0,0.048,2.6,0.03496,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma_rosigena","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcaceae","Planococcaceae"
"683","ASV8789","ITS641",641,1990,6,24,0,0.048,2.6,0.0254,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_rhodanensis","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","uncultured Faecalibacterium sp."
"684","ASV8789","ITS1017",1017,1990,5,24,0,0.04,2.2,0.04884,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_glaebosa","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","uncultured Faecalibacterium sp."
"685","ASV8841","ITS25",25,2343,29,5,0,0.048,2.6,0.01891,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_friedrichii","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces"
"686","ASV8841","ITS83",83,2343,25,5,0,0.041,2.3,0.04096,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_boleticola","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces"
"687","ASV8889","ITS142",142,1951,15,9,0,0.045,2.5,0.043,1,"Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unidentified","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium"
"688","ASV8965","ITS544",544,1570,4,30,0,0.04,2.2,0.03709,1,"Ascomycota","Laboulbeniomycetes","Pyxidiophorales","unidentified","unidentified","unidentified","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma","Acholeplasma"
"689","ASV898","ITS460",460,2212,11,12,0,0.044,2.4,0.04807,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_bialowiezense","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Moheibacter","uncultured bacterium"
"690","ASV8999","ITS323",323,1371,9,15,0,0.045,2.5,0.043,1,"Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora_fusarioides","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium sp. 35"
"691","ASV9025","ITS460",460,2052,11,12,0,0.044,2.4,0.04807,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_bialowiezense","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Cyclobacteriaceae","Cyclobacteriaceae"
"692","ASV9066","ITS169",169,1511,4,33,0,0.044,2.4,0.02145,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Clostridiales","Clostridiales","Clostridiales"
"693","ASV9066","ITS988",988,1511,4,33,0,0.044,2.4,0.02145,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Firmicutes","Clostridia","Clostridiales","Clostridiales","Clostridiales","Clostridiales"
"694","ASV9144","ITS563",563,1617,5,27,0,0.045,2.5,0.02825,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Advenella","uncultured bacterium"
"695","ASV9144","ITS969",969,1617,5,27,0,0.045,2.5,0.02825,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Advenella","uncultured bacterium"
"696","ASV9145","ITS859",859,1779,4,32,0,0.042,2.3,0.02596,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","uncultured organism"
"697","ASV9145","ITS1030",1030,1779,4,32,0,0.042,2.3,0.02596,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_friedrichii","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","uncultured organism"
"698","ASV9178","ITS1040",1040,1233,2,45,0,0.03,1.6,0.0303,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_culbertsonii","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Jeotgalicoccus","Jeotgalicoccus"
"699","ASV9204","ITS563",563,1601,5,26,0,0.043,2.4,0.03414,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","uncultured Planctomyces sp.","uncultured Planctomyces sp."
"700","ASV9207","ITS571",571,1473,6,21,0,0.042,2.3,0.04639,1,"Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","Pseudopithomyces_rosae","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured"
"701","ASV922","ITS820",820,1867,6,23,0,0.046,2.5,0.03126,1,"Ascomycota","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae AC2044 group","uncultured bacterium"
"702","ASV9263","ITS87",87,2210,21,7,0,0.049,2.7,0.02651,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Meyerozyma","Meyerozyma_athensensis","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Chelativorans","uncultured bacterium"
"703","ASV9297","ITS441",441,1152,8,18,0,0.048,2.6,0.03171,1,"Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Tausonia","Tausonia_pullulans","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia","Mannheimia"
"704","ASV9299","ITS988",988,1358,4,30,0,0.04,2.2,0.03709,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Pusillimonas","uncultured compost bacterium"
"705","ASV9306","ITS498",498,1687,7,20,0,0.046,2.5,0.03314,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-001","uncultured bacterium"
"706","ASV9314","ITS928",928,1221,2,45,0,0.03,1.6,0.0303,1,"Ascomycota","Saccharomycetes","Saccharomycetales","unidentified","unidentified","unidentified","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium"
"707","ASV9314","ITS1040",1040,1221,2,45,0,0.03,1.6,0.0303,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_culbertsonii","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium"
"708","ASV9321","ITS460",460,2073,11,13,0,0.047,2.6,0.03577,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_bialowiezense","Deinococcus-Thermus","Deinococci","Deinococcales","Trueperaceae","Truepera","uncultured bacterium"
"709","ASV934","ITS636",636,1130,5,29,0,0.048,2.6,0.01891,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","Moraxella bovoculi"
"710","ASV9359","ITS400",400,1272,3,35,0,0.035,1.9,0.04345,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Rasamsonia","Rasamsonia_emersonii","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter"
"711","ASV9359","ITS967",967,1272,4,35,0,0.046,2.5,0.01421,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rademirici","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter"
"712","ASV9403","ITS563",563,1611,5,25,0,0.041,2.3,0.04096,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae AC2044 group","Lachnospiraceae bacterium"
"713","ASV9403","ITS875",875,1611,5,25,0,0.041,2.3,0.04096,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae AC2044 group","Lachnospiraceae bacterium"
"714","ASV9482","ITS591",591,2164,10,14,0,0.046,2.5,0.03833,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_implicatum","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Porphyromonadaceae bacterium DJF_B175"
"715","ASV9545","ITS459",459,1189,13,11,0,0.047,2.6,0.03577,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_flavus","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Filobacterium","Filobacterium"
"716","ASV9568","ITS840",840,1592,5,27,0,0.045,2.5,0.02825,1,"Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Mycosphaerella","Mycosphaerella_tassiana","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus] gauvreauii group","uncultured rumen bacterium"
"717","ASV9607","ITS563",563,1700,5,24,0,0.04,2.2,0.04884,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured bacterium"
"718","ASV9640","ITS977",977,1676,8,17,0,0.045,2.5,0.04016,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium_acutatum","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas","Thiopseudomonas"
"719","ASV9640","ITS441",441,1676,8,17,0,0.045,2.5,0.04016,1,"Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Tausonia","Tausonia_pullulans","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas","Thiopseudomonas"
"720","ASV9673","ITS959",959,1337,2,46,0,0.03,1.7,0.02424,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides"
"721","ASV9715","ITS641",641,1876,6,24,0,0.048,2.6,0.0254,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_rhodanensis","Firmicutes","Clostridia","Clostridiales","Caldicoprobacteraceae","Caldicoprobacter","uncultured prokaryote"
"722","ASV9715","ITS636",636,1876,5,24,0,0.04,2.2,0.04884,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Caldicoprobacteraceae","Caldicoprobacter","uncultured prokaryote"
"723","ASV9715","ITS1017",1017,1876,5,24,0,0.04,2.2,0.04884,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_glaebosa","Firmicutes","Clostridia","Clostridiales","Caldicoprobacteraceae","Caldicoprobacter","uncultured prokaryote"
"724","ASV9766","ITS912",912,1310,2,44,0,0.029,1.6,0.03704,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces_hampshirensis","Actinobacteria","Actinobacteria","Corynebacteriales","Dietziaceae","Dietzia","uncultured bacterium"
"725","ASV9766","ITS928",928,1310,2,44,0,0.029,1.6,0.03704,1,"Ascomycota","Saccharomycetes","Saccharomycetales","unidentified","unidentified","unidentified","Actinobacteria","Actinobacteria","Corynebacteriales","Dietziaceae","Dietzia","uncultured bacterium"
"726","ASV9766","ITS839",839,1310,2,44,0,0.029,1.6,0.03704,1,"Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","unidentified","Actinobacteria","Actinobacteria","Corynebacteriales","Dietziaceae","Dietzia","uncultured bacterium"
"727","ASV9766","ITS1050",1050,1310,2,44,0,0.029,1.6,0.03704,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria","Actinobacteria","Actinobacteria","Corynebacteriales","Dietziaceae","Dietzia","uncultured bacterium"
"728","ASV977","ITS969",969,1169,5,25,0,0.041,2.3,0.04096,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Bacilli","Lactobacillales","Lactobacillales","Lactobacillales","Lactobacillales"
"729","ASV978","ITS17",17,1480,5,25,0,0.041,2.3,0.04096,1,"Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron_truncatum","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","uncultured","uncultured bacterium"
"730","ASV9833","ITS967",967,1903,4,29,0,0.038,2.1,0.04383,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rademirici","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Aquiflexum","Aquiflexum"
